RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
6,NB,L,1658519414.068,113.69500017166138,2022-07-22 15:50:14.068000,2022-07-22 07:50:14.068000,2022-07-22 08:50:14.068000,2022-07-22 07:50:14.068000 AM,2022-07-22 08:50:14.068000 AM
6,NB,L,1658519553.274,134.90199995040894,2022-07-22 15:52:33.274000,2022-07-22 07:52:33.274000,2022-07-22 08:52:33.274000,2022-07-22 07:52:33.274000 AM,2022-07-22 08:52:33.274000 AM
2,NB,L,1658518513.89,204.39200019836426,2022-07-22 15:35:13.890000,2022-07-22 07:35:13.890000,2022-07-22 08:35:13.890000,2022-07-22 07:35:13.890000 AM,2022-07-22 08:35:13.890000 AM
2,NB,L,1658518513.89,204.39200019836426,2022-07-22 15:35:13.890000,2022-07-22 07:35:13.890000,2022-07-22 08:35:13.890000,2022-07-22 07:35:13.890000 AM,2022-07-22 08:35:13.890000 AM
3,NB,T,1658519823.188,115.78499984741211,2022-07-22 15:57:03.188000,2022-07-22 07:57:03.188000,2022-07-22 08:57:03.188000,2022-07-22 07:57:03.188000 AM,2022-07-22 08:57:03.188000 AM
3,NB,T,1658519943.109,115.70799994468689,2022-07-22 15:59:03.109000,2022-07-22 07:59:03.109000,2022-07-22 08:59:03.109000,2022-07-22 07:59:03.109000 AM,2022-07-22 08:59:03.109000 AM
3,EB,L,1658519837.302,234.2130000591278,2022-07-22 15:57:17.302000,2022-07-22 07:57:17.302000,2022-07-22 08:57:17.302000,2022-07-22 07:57:17.302000 AM,2022-07-22 08:57:17.302000 AM
3,EB,L,1658519959.901,119.1029999256134,2022-07-22 15:59:19.901000,2022-07-22 07:59:19.901000,2022-07-22 08:59:19.901000,2022-07-22 07:59:19.901000 AM,2022-07-22 08:59:19.901000 AM
3,EB,T,1658519837.302,234.2130000591278,2022-07-22 15:57:17.302000,2022-07-22 07:57:17.302000,2022-07-22 08:57:17.302000,2022-07-22 07:57:17.302000 AM,2022-07-22 08:57:17.302000 AM
3,EB,T,1658519959.901,119.1029999256134,2022-07-22 15:59:19.901000,2022-07-22 07:59:19.901000,2022-07-22 08:59:19.901000,2022-07-22 07:59:19.901000 AM,2022-07-22 08:59:19.901000 AM
3,SB,L,1658519847.902,127.81299996376038,2022-07-22 15:57:27.902000,2022-07-22 07:57:27.902000,2022-07-22 08:57:27.902000,2022-07-22 07:57:27.902000 AM,2022-07-22 08:57:27.902000 AM
3,SB,L,1658519976.197,125.01099991798401,2022-07-22 15:59:36.197000,2022-07-22 07:59:36.197000,2022-07-22 08:59:36.197000,2022-07-22 07:59:36.197000 AM,2022-07-22 08:59:36.197000 AM
3,WB,T,1658516353.9,595.404000043869,2022-07-22 14:59:13.900000,2022-07-22 06:59:13.900000,2022-07-22 07:59:13.900000,2022-07-22 06:59:13.900000 AM,2022-07-22 07:59:13.900000 AM
3,WB,T,1658516353.9,595.404000043869,2022-07-22 14:59:13.900000,2022-07-22 06:59:13.900000,2022-07-22 07:59:13.900000,2022-07-22 06:59:13.900000 AM,2022-07-22 07:59:13.900000 AM
3,WB,L,1658516353.9,595.404000043869,2022-07-22 14:59:13.900000,2022-07-22 06:59:13.900000,2022-07-22 07:59:13.900000,2022-07-22 06:59:13.900000 AM,2022-07-22 07:59:13.900000 AM
3,WB,L,1658516353.9,595.404000043869,2022-07-22 14:59:13.900000,2022-07-22 06:59:13.900000,2022-07-22 07:59:13.900000,2022-07-22 06:59:13.900000 AM,2022-07-22 07:59:13.900000 AM
