RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
7,WB,L,1658519921.1,117.0019998550415,2022-07-22 15:58:41.100000,2022-07-22 07:58:41.100000,2022-07-22 08:58:41.100000,2022-07-22 07:58:41.100000 AM,2022-07-22 08:58:41.100000 AM
7,WB,L,1658519921.1,117.0019998550415,2022-07-22 15:58:41.100000,2022-07-22 07:58:41.100000,2022-07-22 08:58:41.100000,2022-07-22 07:58:41.100000 AM,2022-07-22 08:58:41.100000 AM
7,WB,L,1658519923.5,119.40199995040894,2022-07-22 15:58:43.500000,2022-07-22 07:58:43.500000,2022-07-22 08:58:43.500000,2022-07-22 07:58:43.500000 AM,2022-07-22 08:58:43.500000 AM
7,WB,L,1658519923.5,119.40199995040894,2022-07-22 15:58:43.500000,2022-07-22 07:58:43.500000,2022-07-22 08:58:43.500000,2022-07-22 07:58:43.500000 AM,2022-07-22 08:58:43.500000 AM
7,WB,L,1658519923.5,119.40199995040894,2022-07-22 15:58:43.500000,2022-07-22 07:58:43.500000,2022-07-22 08:58:43.500000,2022-07-22 07:58:43.500000 AM,2022-07-22 08:58:43.500000 AM
7,WB,L,1658519925.1,121.0019998550415,2022-07-22 15:58:45.100000,2022-07-22 07:58:45.100000,2022-07-22 08:58:45.100000,2022-07-22 07:58:45.100000 AM,2022-07-22 08:58:45.100000 AM
7,WB,L,1658519925.1,121.0019998550415,2022-07-22 15:58:45.100000,2022-07-22 07:58:45.100000,2022-07-22 08:58:45.100000,2022-07-22 07:58:45.100000 AM,2022-07-22 08:58:45.100000 AM
7,WB,L,1658519925.1,121.0019998550415,2022-07-22 15:58:45.100000,2022-07-22 07:58:45.100000,2022-07-22 08:58:45.100000,2022-07-22 07:58:45.100000 AM,2022-07-22 08:58:45.100000 AM
7,WB,L,1658519926.7,122.60199999809265,2022-07-22 15:58:46.700000,2022-07-22 07:58:46.700000,2022-07-22 08:58:46.700000,2022-07-22 07:58:46.700000 AM,2022-07-22 08:58:46.700000 AM
7,WB,L,1658519926.7,122.60199999809265,2022-07-22 15:58:46.700000,2022-07-22 07:58:46.700000,2022-07-22 08:58:46.700000,2022-07-22 07:58:46.700000 AM,2022-07-22 08:58:46.700000 AM
